Magasin,PDV,Numéro d'équipe,Heure d'ouverture de quart de travail,Ouverture du service,Heure de fermeture de quart de travail,Le service est fermé,Espèces de départ,Règlement en espèces,Remboursements en espèces,Montant paiement entrant,Montant paiement sortant,Montant en espèces prévu,Montant en espèces réel,Différence
Esprit Sushi Fribourg,Caisse principal 3,168,01/02/2019 16:07,Propriétaire,01/02/2019 22:35,Propriétaire,442.70,66.90,0.00,200.00,40.00,669.60,669.60,0.00
Esprit Sushi Fribourg,Terminal mobile,207,01/02/2019 18:03,Propriétaire,01/02/2019 22:28,Propriétaire,742.20,368.40,0.00,0.00,200.00,910.60,910.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,167,31/01/2019 14:39,Propriétaire,31/01/2019 22:00,Propriétaire,437.70,5.00,0.00,0.00,0.00,442.70,442.70,0.00
Esprit Sushi Fribourg,Terminal mobile,206,31/01/2019 17:41,Propriétaire,31/01/2019 21:36,Propriétaire,571.90,170.30,0.00,0.00,0.00,742.20,742.20,0.00
Esprit Sushi Fribourg,Terminal mobile,205,30/01/2019 18:00,Propriétaire,31/01/2019 17:41,Propriétaire,507.90,64.00,0.00,0.00,0.00,571.90,571.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,166,30/01/2019 13:15,Propriétaire,31/01/2019 14:39,Propriétaire,1517.00,20.70,0.00,0.00,1100.00,437.70,437.70,0.00
Esprit Sushi Fribourg,Terminal mobile,204,29/01/2019 17:57,Propriétaire,29/01/2019 21:35,Propriétaire,894.40,213.50,0.00,0.00,600.00,507.90,507.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,165,29/01/2019 15:43,Propriétaire,29/01/2019 21:35,Propriétaire,917.00,0.00,0.00,600.00,0.00,1517.00,1517.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,164,28/01/2019 16:19,Propriétaire,29/01/2019 15:43,Propriétaire,592.00,5.00,0.00,620.00,300.00,917.00,917.00,0.00
Esprit Sushi Fribourg,Terminal mobile,203,28/01/2019 18:12,Propriétaire,28/01/2019 22:14,Propriétaire,1313.30,235.40,0.00,0.00,654.30,894.40,894.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,163,27/01/2019 14:42,Propriétaire,28/01/2019 16:19,Propriétaire,722.00,40.00,0.00,0.00,170.00,592.00,592.00,0.00
Esprit Sushi Fribourg,Terminal mobile,202,27/01/2019 18:06,Propriétaire,27/01/2019 22:48,Propriétaire,878.70,437.60,0.00,0.00,3.00,1313.30,1313.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,162,26/01/2019 18:14,Propriétaire,26/01/2019 23:02,Propriétaire,635.60,88.70,0.00,0.00,2.30,722.00,722.00,0.00
Esprit Sushi Fribourg,Terminal mobile,201,26/01/2019 18:57,Propriétaire,26/01/2019 22:59,Propriétaire,624.20,254.50,0.00,0.00,0.00,878.70,878.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,161,26/01/2019 13:48,Propriétaire,26/01/2019 14:06,Propriétaire,635.60,0.00,0.00,0.00,0.00,635.60,635.60,0.00
Esprit Sushi Fribourg,Terminal mobile,200,25/01/2019 16:36,Propriétaire,25/01/2019 22:23,Propriétaire,463.30,160.90,0.00,0.00,0.00,624.20,624.20,0.00
Esprit Sushi Fribourg,Caisse principal 3,160,25/01/2019 16:33,Propriétaire,25/01/2019 22:19,Propriétaire,505.70,129.90,0.00,0.00,0.00,635.60,635.60,0.00
Esprit Sushi Fribourg,Terminal mobile,199,24/01/2019 18:02,Propriétaire,25/01/2019 16:36,Propriétaire,763.30,0.00,0.00,0.00,300.00,463.30,463.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,159,24/01/2019 16:41,Propriétaire,24/01/2019 22:01,Propriétaire,479.70,52.00,0.00,0.00,26.00,505.70,505.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,158,23/01/2019 16:28,Propriétaire,23/01/2019 21:55,Propriétaire,443.20,36.50,0.00,0.00,0.00,479.70,479.70,0.00
Esprit Sushi Fribourg,Terminal mobile,198,23/01/2019 18:04,Propriétaire,23/01/2019 21:52,Propriétaire,466.40,299.40,0.00,0.00,2.50,763.30,763.30,0.00
Esprit Sushi Fribourg,Terminal mobile,197,22/01/2019 18:17,Propriétaire,22/01/2019 21:35,Propriétaire,466.40,0.00,0.00,0.00,0.00,466.40,466.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,157,22/01/2019 17:53,Propriétaire,22/01/2019 21:34,Propriétaire,439.70,3.50,0.00,0.00,0.00,443.20,443.20,0.00
Esprit Sushi Fribourg,Caisse principal 3,156,21/01/2019 15:57,Propriétaire,22/01/2019 17:53,Propriétaire,539.70,20.00,0.00,0.00,120.00,439.70,439.70,0.00
Esprit Sushi Fribourg,Terminal mobile,196,21/01/2019 18:14,Propriétaire,21/01/2019 21:10,Propriétaire,466.40,0.00,0.00,0.00,0.00,466.40,466.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,155,20/01/2019 18:19,Propriétaire,20/01/2019 21:49,Propriétaire,539.70,0.00,0.00,0.00,0.00,539.70,539.70,0.00
Esprit Sushi Fribourg,Terminal mobile,195,20/01/2019 18:08,Propriétaire,20/01/2019 21:33,Propriétaire,489.30,177.10,0.00,0.00,0.00,666.40,666.40,0.00
Esprit Sushi Fribourg,Terminal mobile,194,19/01/2019 18:03,Propriétaire,19/01/2019 21:38,Propriétaire,428.30,61.00,0.00,0.00,0.00,489.30,489.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,154,19/01/2019 16:19,Propriétaire,19/01/2019 21:37,Propriétaire,468.40,92.30,0.00,0.00,20.00,540.70,540.70,0.00
Esprit Sushi Fribourg,Terminal mobile,193,18/01/2019 18:05,Propriétaire,18/01/2019 22:15,Propriétaire,355.30,74.00,0.00,200.00,201.00,428.30,428.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,153,18/01/2019 13:37,Propriétaire,18/01/2019 22:15,Propriétaire,1171.40,117.00,0.00,0.00,820.00,468.40,468.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,152,17/01/2019 16:28,Propriétaire,17/01/2019 22:29,Propriétaire,1131.90,39.50,0.00,0.00,0.00,1171.40,1171.40,0.00
Esprit Sushi Fribourg,Terminal mobile,192,17/01/2019 18:09,Propriétaire,17/01/2019 22:29,Propriétaire,474.80,80.50,0.00,0.00,0.00,555.30,555.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,151,16/01/2019 16:17,Propriétaire,17/01/2019 16:28,Propriétaire,531.90,0.00,0.00,600.00,0.00,1131.90,1131.90,0.00
Esprit Sushi Fribourg,Terminal mobile,191,16/01/2019 18:05,Propriétaire,16/01/2019 21:46,Propriétaire,362.90,111.90,0.00,0.00,0.00,474.80,474.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,150,15/01/2019 16:26,Propriétaire,15/01/2019 22:06,Propriétaire,452.70,79.20,0.00,0.00,0.00,531.90,531.90,0.00
Esprit Sushi Fribourg,Terminal mobile,190,15/01/2019 18:04,Propriétaire,15/01/2019 22:03,Propriétaire,920.70,42.20,0.00,0.00,0.00,962.90,962.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,149,14/01/2019 16:21,Propriétaire,15/01/2019 16:26,Propriétaire,1082.60,70.10,0.00,0.00,700.00,452.70,452.70,0.00
Esprit Sushi Fribourg,Terminal mobile,189,14/01/2019 18:34,Propriétaire,14/01/2019 21:43,Propriétaire,703.70,267.00,50.00,0.00,0.00,920.70,920.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,148,13/01/2019 15:12,Propriétaire,13/01/2019 21:50,Propriétaire,1077.60,5.00,0.00,0.00,0.00,1082.60,1082.60,0.00
Esprit Sushi Fribourg,Terminal mobile,188,13/01/2019 18:45,Propriétaire,13/01/2019 21:38,Propriétaire,583.80,119.90,0.00,0.00,0.00,703.70,703.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,147,12/01/2019 16:09,Propriétaire,12/01/2019 21:56,Propriétaire,519.20,58.40,0.00,500.00,0.00,1077.60,1077.60,0.00
Esprit Sushi Fribourg,Terminal mobile,187,12/01/2019 18:02,Propriétaire,12/01/2019 21:31,Propriétaire,953.80,130.00,0.00,0.00,500.00,583.80,583.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,146,11/01/2019 16:38,Propriétaire,11/01/2019 22:17,Propriétaire,447.30,71.90,0.00,0.00,0.00,519.20,519.20,0.00
Esprit Sushi Fribourg,Terminal mobile,186,11/01/2019 19:06,Propriétaire,11/01/2019 22:13,Propriétaire,653.80,299.90,0.00,0.00,0.00,953.70,953.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,145,10/01/2019 17:04,Propriétaire,11/01/2019 00:31,Propriétaire,396.30,51.00,0.00,0.00,0.00,447.30,447.30,0.00
Esprit Sushi Fribourg,Terminal mobile,185,10/01/2019 18:03,Propriétaire,10/01/2019 22:31,Propriétaire,648.90,304.90,0.00,0.00,300.00,653.80,653.80,0.00
Esprit Sushi Fribourg,Terminal mobile,184,10/01/2019 18:03,Propriétaire,10/01/2019 18:03,Propriétaire,348.90,0.00,0.00,0.00,0.00,348.90,348.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,144,09/01/2019 15:06,Propriétaire,09/01/2019 22:18,Propriétaire,1175.80,20.50,0.00,0.00,800.00,396.30,396.30,0.00
Esprit Sushi Fribourg,Terminal mobile,183,09/01/2019 19:26,Propriétaire,09/01/2019 21:37,Propriétaire,528.00,122.40,0.00,0.00,1.50,648.90,648.90,0.00
Esprit Sushi Fribourg,Terminal mobile,182,08/01/2019 18:02,Propriétaire,09/01/2019 17:20,Propriétaire,464.50,63.50,0.00,0.00,0.00,528.00,528.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,143,08/01/2019 14:24,Propriétaire,08/01/2019 21:12,Propriétaire,1175.80,0.00,0.00,0.00,0.00,1175.80,1175.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,142,07/01/2019 16:16,Propriétaire,07/01/2019 22:16,Propriétaire,1127.60,48.20,0.00,0.00,0.00,1175.80,1175.80,0.00
Esprit Sushi Fribourg,Terminal mobile,181,07/01/2019 16:49,Propriétaire,07/01/2019 22:05,Propriétaire,387.80,76.50,0.00,0.00,0.00,464.30,464.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,141,06/01/2019 14:59,Propriétaire,06/01/2019 22:38,Propriétaire,506.20,96.40,0.00,525.00,0.00,1127.60,1127.60,0.00
Esprit Sushi Fribourg,Terminal mobile,180,06/01/2019 18:03,Propriétaire,06/01/2019 22:37,Propriétaire,787.90,109.90,0.00,15.00,525.00,387.80,387.80,0.00
Esprit Sushi Fribourg,Terminal mobile,179,05/01/2019 18:29,Propriétaire,05/01/2019 21:56,Propriétaire,510.70,292.20,0.00,0.00,0.00,802.90,802.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,140,04/01/2019 16:23,Propriétaire,04/01/2019 21:59,Propriétaire,415.70,90.50,0.00,0.00,0.00,506.20,506.20,0.00
Esprit Sushi Fribourg,Terminal mobile,178,04/01/2019 18:14,Propriétaire,04/01/2019 21:34,Propriétaire,454.70,56.00,0.00,0.00,0.00,510.70,510.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,139,03/01/2019 15:45,Propriétaire,03/01/2019 21:32,Propriétaire,288.30,127.40,0.00,0.00,0.00,415.70,415.70,0.00
Esprit Sushi Fribourg,Terminal mobile,177,03/01/2019 18:12,Propriétaire,03/01/2019 21:31,Propriétaire,364.70,90.00,0.00,0.00,0.00,454.70,454.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,138,02/01/2019 14:44,Propriétaire,02/01/2019 21:35,Propriétaire,285.10,3.20,0.00,0.00,0.00,288.30,288.30,0.00
Esprit Sushi Fribourg,Terminal mobile,176,02/01/2019 18:01,Propriétaire,02/01/2019 21:35,Propriétaire,535.70,29.00,0.00,0.00,200.00,364.70,364.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,137,31/12/2018 16:30,Propriétaire,02/01/2019 14:44,Propriétaire,0.00,10.00,0.00,625.10,350.00,285.10,285.10,0.00
Esprit Sushi Fribourg,Caisse principal 3,136,31/12/2018 09:22,Propriétaire,31/12/2018 16:01,Propriétaire,440.60,184.50,0.00,0.00,0.00,625.10,625.10,0.00
Esprit Sushi Fribourg,Terminal mobile,175,31/12/2018 12:10,Propriétaire,31/12/2018 16:00,Propriétaire,511.70,26.00,0.00,0.00,2.00,535.70,535.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,135,29/12/2018 15:09,Propriétaire,30/12/2018 21:56,Propriétaire,570.70,69.90,0.00,0.00,200.00,440.60,440.60,0.00
Esprit Sushi Fribourg,Terminal mobile,174,30/12/2018 18:08,Propriétaire,30/12/2018 21:50,Propriétaire,676.10,145.90,0.00,0.00,310.30,511.70,511.70,0.00
Esprit Sushi Fribourg,Terminal mobile,173,29/12/2018 18:00,Propriétaire,29/12/2018 22:28,Propriétaire,420.70,258.00,0.00,0.00,2.60,676.10,676.10,0.00
Esprit Sushi Fribourg,Terminal mobile,172,28/12/2018 18:04,Propriétaire,28/12/2018 21:32,Propriétaire,648.20,72.50,0.00,0.00,0.00,720.70,720.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,134,28/12/2018 14:36,Propriétaire,28/12/2018 21:32,Propriétaire,601.00,73.70,0.00,0.00,104.00,570.70,570.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,133,27/12/2018 21:54,Propriétaire,27/12/2018 21:54,Propriétaire,596.00,5.00,0.00,0.00,0.00,601.00,601.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,132,27/12/2018 15:08,Propriétaire,27/12/2018 21:36,Propriétaire,477.20,118.80,0.00,0.00,0.00,596.00,596.00,0.00
Esprit Sushi Fribourg,Terminal mobile,171,27/12/2018 19:37,Propriétaire,27/12/2018 21:35,Propriétaire,511.70,201.90,65.40,0.00,0.00,648.20,648.20,0.00
Esprit Sushi Fribourg,Caisse principal 3,131,26/12/2018 17:30,Propriétaire,26/12/2018 22:38,Propriétaire,393.80,83.40,0.00,0.00,0.00,477.20,477.20,0.00
Esprit Sushi Fribourg,Terminal mobile,170,26/12/2018 14:13,Propriétaire,26/12/2018 21:37,Propriétaire,837.70,129.00,0.00,0.00,455.00,511.70,511.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,130,23/12/2018 15:10,Propriétaire,24/12/2018 20:47,Propriétaire,540.00,253.80,0.00,500.00,900.00,393.80,393.80,0.00
Esprit Sushi Fribourg,Terminal mobile,169,24/12/2018 12:05,Propriétaire,24/12/2018 16:11,Propriétaire,1170.10,205.30,0.00,0.00,537.70,837.70,837.70,0.00
Esprit Sushi Fribourg,Terminal mobile,168,24/12/2018 12:03,Propriétaire,24/12/2018 12:04,Propriétaire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Esprit Sushi Fribourg,Terminal mobile,167,23/12/2018 18:07,Propriétaire,24/12/2018 12:03,Propriétaire,788.20,384.40,0.00,0.00,0.00,1172.60,1172.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,129,22/12/2018 16:25,Propriétaire,22/12/2018 21:36,Propriétaire,650.00,243.90,54.00,0.00,300.00,539.90,539.90,0.00
Esprit Sushi Fribourg,Terminal mobile,166,22/12/2018 18:10,Propriétaire,22/12/2018 21:34,Propriétaire,780.70,384.00,76.50,0.00,300.00,788.20,788.20,0.00
Esprit Sushi Fribourg,Terminal mobile,165,22/12/2018 18:10,Propriétaire,22/12/2018 18:10,Propriétaire,480.70,0.00,0.00,0.00,0.00,480.70,480.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,128,20/12/2018 17:55,Propriétaire,21/12/2018 21:30,Propriétaire,583.30,186.70,0.00,0.00,120.00,650.00,650.00,0.00
Esprit Sushi Fribourg,Terminal mobile,164,21/12/2018 18:27,Propriétaire,21/12/2018 21:30,Propriétaire,510.30,270.40,0.00,0.00,0.00,780.70,780.70,0.00
Esprit Sushi Fribourg,Terminal mobile,163,20/12/2018 18:06,Propriétaire,20/12/2018 21:03,Propriétaire,510.30,0.00,0.00,0.00,0.00,510.30,510.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,127,19/12/2018 16:34,Propriétaire,19/12/2018 21:29,Propriétaire,452.30,11.00,0.00,0.00,0.00,463.30,463.30,0.00
Esprit Sushi Fribourg,Terminal mobile,162,19/12/2018 18:21,Propriétaire,19/12/2018 21:11,Propriétaire,510.30,0.00,0.00,0.00,0.00,510.30,510.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,126,18/12/2018 14:43,Propriétaire,18/12/2018 22:08,Propriétaire,861.80,90.50,0.00,300.00,800.00,452.30,452.30,0.00
Esprit Sushi Fribourg,Terminal mobile,161,18/12/2018 14:46,Propriétaire,18/12/2018 21:17,Propriétaire,739.80,70.50,0.00,0.00,300.00,510.30,510.30,0.00
Esprit Sushi Fribourg,Terminal mobile,160,17/12/2018 18:10,Propriétaire,18/12/2018 14:45,Propriétaire,687.80,52.00,0.00,0.00,0.00,739.80,739.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,125,17/12/2018 16:37,Propriétaire,18/12/2018 14:43,Propriétaire,856.80,98.90,93.90,0.00,0.00,861.80,861.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,124,16/12/2018 18:17,Propriétaire,16/12/2018 22:22,Propriétaire,406.40,100.40,0.00,350.00,0.00,856.80,856.80,0.00
Esprit Sushi Fribourg,Terminal mobile,159,16/12/2018 18:12,Propriétaire,16/12/2018 21:44,Propriétaire,784.30,253.50,0.00,0.00,350.00,687.80,687.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,123,16/12/2018 11:36,Propriétaire,16/12/2018 11:38,Propriétaire,901.40,5.00,0.00,0.00,500.00,406.40,406.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,122,15/12/2018 15:49,Propriétaire,15/12/2018 21:26,Propriétaire,792.40,139.00,0.00,0.00,30.00,901.40,901.40,0.00
Esprit Sushi Fribourg,Terminal mobile,158,15/12/2018 18:28,Propriétaire,15/12/2018 21:26,Propriétaire,634.90,149.40,0.00,0.00,0.00,784.30,784.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,121,14/12/2018 15:09,Propriétaire,14/12/2018 21:50,Propriétaire,775.40,17.00,0.00,0.00,0.00,792.40,792.40,0.00
Esprit Sushi Fribourg,Terminal mobile,157,14/12/2018 18:07,Propriétaire,14/12/2018 21:46,Propriétaire,505.00,129.90,0.00,0.00,0.00,634.90,634.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,120,13/12/2018 22:21,Propriétaire,13/12/2018 22:22,Propriétaire,765.40,10.00,0.00,0.00,0.00,775.40,775.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,119,13/12/2018 16:22,Propriétaire,13/12/2018 21:40,Propriétaire,553.40,12.00,0.00,200.00,0.00,765.40,765.40,0.00
Esprit Sushi Fribourg,Terminal mobile,156,13/12/2018 18:11,Propriétaire,13/12/2018 21:38,Propriétaire,649.50,58.00,0.00,0.00,202.50,505.00,505.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,118,10/12/2018 15:25,Propriétaire,13/12/2018 16:22,Propriétaire,576.30,177.10,0.00,0.00,200.00,553.40,553.40,0.00
Esprit Sushi Fribourg,Terminal mobile,155,12/12/2018 18:50,Propriétaire,12/12/2018 21:42,Propriétaire,600.50,49.00,0.00,0.00,0.00,649.50,649.50,0.00
Esprit Sushi Fribourg,Terminal mobile,154,11/12/2018 16:34,Propriétaire,11/12/2018 21:39,Propriétaire,543.50,95.00,38.00,0.00,0.00,600.50,600.50,0.00
Esprit Sushi Fribourg,Terminal mobile,153,10/12/2018 18:05,Propriétaire,10/12/2018 22:03,Propriétaire,929.10,114.40,0.00,0.00,500.00,543.50,543.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,117,09/12/2018 14:16,Propriétaire,09/12/2018 22:05,Propriétaire,528.80,47.50,0.00,0.00,0.00,576.30,576.30,0.00
Esprit Sushi Fribourg,Terminal mobile,152,09/12/2018 18:00,Propriétaire,09/12/2018 22:03,Propriétaire,714.70,214.50,0.00,0.00,0.00,929.20,929.20,0.00
Esprit Sushi Fribourg,Caisse principal 3,116,08/12/2018 11:18,Propriétaire,08/12/2018 22:02,Propriétaire,293.80,230.00,0.00,5.00,0.00,528.80,528.80,0.00
Esprit Sushi Fribourg,Terminal mobile,151,08/12/2018 17:58,Propriétaire,08/12/2018 22:00,Propriétaire,365.70,369.00,0.00,0.00,20.00,714.70,714.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,115,07/12/2018 22:37,Propriétaire,07/12/2018 22:38,Propriétaire,288.80,5.00,0.00,0.00,0.00,293.80,293.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,114,07/12/2018 22:35,Propriétaire,07/12/2018 22:37,Propriétaire,788.80,0.00,0.00,350.00,850.00,288.80,288.80,0.00
Esprit Sushi Fribourg,Terminal mobile,150,07/12/2018 22:35,Propriétaire,07/12/2018 22:35,Propriétaire,715.70,0.00,0.00,0.00,350.00,365.70,365.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,113,07/12/2018 17:11,Propriétaire,07/12/2018 21:45,Propriétaire,631.80,177.00,0.00,0.00,20.00,788.80,788.80,0.00
Esprit Sushi Fribourg,Terminal mobile,149,07/12/2018 18:10,Propriétaire,07/12/2018 21:41,Propriétaire,508.00,207.70,0.00,0.00,0.00,715.70,715.70,0.00
Esprit Sushi Fribourg,Terminal mobile,148,06/12/2018 18:09,Propriétaire,06/12/2018 21:31,Propriétaire,538.10,69.90,0.00,0.00,100.00,508.00,508.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,112,06/12/2018 16:15,Propriétaire,06/12/2018 21:31,Propriétaire,456.50,75.30,0.00,100.00,0.00,631.80,631.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,111,05/12/2018 15:13,Propriétaire,06/12/2018 16:15,Propriétaire,413.50,43.00,0.00,0.00,0.00,456.50,456.50,0.00
Esprit Sushi Fribourg,Terminal mobile,147,05/12/2018 16:06,Propriétaire,05/12/2018 21:23,Propriétaire,422.10,117.00,0.00,0.00,1.00,538.10,538.10,0.00
Esprit Sushi Fribourg,Terminal mobile,146,04/12/2018 18:56,Propriétaire,04/12/2018 22:01,Propriétaire,376.20,45.90,0.00,0.00,0.00,422.10,422.10,0.00
Esprit Sushi Fribourg,Caisse principal 3,110,04/12/2018 15:32,Propriétaire,04/12/2018 21:55,Propriétaire,405.30,8.20,0.00,0.00,0.00,413.50,413.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,109,03/12/2018 14:13,Propriétaire,03/12/2018 22:34,Propriétaire,498.40,156.90,0.00,350.00,600.00,405.30,405.30,0.00
Esprit Sushi Fribourg,Terminal mobile,145,03/12/2018 14:17,Propriétaire,03/12/2018 21:39,Propriétaire,702.70,23.50,0.00,0.00,350.00,376.20,376.20,0.00
Esprit Sushi Fribourg,Terminal mobile,144,02/12/2018 18:00,Propriétaire,02/12/2018 21:58,Propriétaire,379.00,325.20,0.00,0.00,1.50,702.70,702.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,108,02/12/2018 14:02,Propriétaire,02/12/2018 21:58,Propriétaire,1527.50,160.90,0.00,0.00,1190.00,498.40,498.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,107,30/11/2018 16:33,Propriétaire,30/11/2018 22:06,Propriétaire,975.00,52.50,0.00,500.00,0.00,1527.50,1527.50,0.00
Esprit Sushi Fribourg,Terminal mobile,143,30/11/2018 18:03,Propriétaire,30/11/2018 21:46,Propriétaire,849.50,29.50,0.00,0.00,500.00,379.00,379.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,106,29/11/2018 13:56,Propriétaire,29/11/2018 22:18,Propriétaire,691.00,284.00,0.00,0.00,0.00,975.00,975.00,0.00
Esprit Sushi Fribourg,Terminal mobile,142,29/11/2018 22:04,Propriétaire,29/11/2018 22:13,Propriétaire,588.90,260.60,0.00,0.00,0.00,849.50,849.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,105,28/11/2018 13:50,Propriétaire,28/11/2018 21:35,Propriétaire,499.60,191.40,0.00,0.00,0.00,691.00,691.00,0.00
Esprit Sushi Fribourg,Terminal mobile,141,28/11/2018 18:03,Propriétaire,28/11/2018 21:35,Propriétaire,508.40,80.50,0.00,0.00,0.00,588.90,588.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,104,27/11/2018 16:09,Propriétaire,27/11/2018 22:07,Propriétaire,471.40,28.20,0.00,0.00,0.00,499.60,499.60,0.00
Esprit Sushi Fribourg,Terminal mobile,140,27/11/2018 18:09,Propriétaire,27/11/2018 21:04,Propriétaire,477.40,31.00,0.00,0.00,0.00,508.40,508.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,103,26/11/2018 16:53,Propriétaire,27/11/2018 16:09,Propriétaire,966.90,104.50,0.00,0.00,600.00,471.40,471.40,0.00
Esprit Sushi Fribourg,Terminal mobile,139,26/11/2018 16:52,Propriétaire,26/11/2018 21:56,Propriétaire,582.50,149.40,43.50,0.00,211.00,477.40,477.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,102,25/11/2018 18:00,Propriétaire,25/11/2018 22:49,Propriétaire,564.50,102.40,0.00,300.00,0.00,966.90,966.90,0.00
Esprit Sushi Fribourg,Terminal mobile,138,25/11/2018 18:23,Propriétaire,25/11/2018 21:45,Propriétaire,826.30,56.20,0.00,0.00,300.00,582.50,582.50,0.00
Esprit Sushi Fribourg,Terminal mobile,137,25/11/2018 10:05,Propriétaire,25/11/2018 10:05,Propriétaire,866.30,0.00,0.00,0.00,40.00,826.30,826.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,101,24/11/2018 15:21,Propriétaire,24/11/2018 21:20,Propriétaire,457.50,157.00,0.00,0.00,50.00,564.50,564.50,0.00
Esprit Sushi Fribourg,Terminal mobile,136,24/11/2018 15:25,Propriétaire,24/11/2018 21:20,Propriétaire,791.30,95.00,0.00,0.00,20.00,866.30,866.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,100,23/11/2018 17:11,Propriétaire,23/11/2018 21:47,Propriétaire,416.00,41.50,0.00,0.00,0.00,457.50,457.50,0.00
Esprit Sushi Fribourg,Terminal mobile,135,23/11/2018 18:06,Propriétaire,23/11/2018 21:43,Propriétaire,649.30,142.00,0.00,0.00,0.00,791.30,791.30,0.00
